commodity_id,commodity,market_id,market,admin1,admin2,date,price,monthly_change_pct,absolute_change_pct,log_price,log_change,lag_change_1,rolling_volatility_3m,mean_absolute_change_3m,month_of_year,target_month,next_absolute_change_pct,next_large_change,has_sufficient_history,is_inference_only,spike_flag,month_inserted,split
108,Lentils,360,Ampara,Eastern,Ampara,2024-04-01,294.42,-3.566866463594375,3.566866463594375,5.685007319329867,-0.03632033454208283,-2.006034150725382,1.633565178901246,1.957900204773252,4,4,0.3532368724950627,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-05-01,295.46,0.3532368724950627,0.3532368724950627,5.688533463893462,0.0035261445635947908,-3.566866463594375,1.9735571706744461,1.9753791622716066,5,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-06-01,295.46,0,0,5.688533463893462,0,0.3532368724950627,2.1685065069006932,1.3067011120298127,6,6,0.11845935151967196,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-07-01,295.81,0.11845935151967196,0.11845935151967196,5.689717356331367,0.0011838924379050653,0,0.17978199316946086,0.1572320746715782,7,7,0.03718603157432596,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-08-01,295.92,0.03718603157432596,0.03718603157432596,5.690089147524199,3.7179119283159423e-4,0.11845935151967196,0.06058158609352976,0.05188179436466597,8,8,6.309137604758048,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-09-01,277.25,-6.309137604758048,6.309137604758048,5.624919626230477,-0.065169521293722,0.03718603157432596,3.6877371490286674,2.154927662617349,9,9,2.658250676284943,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-10-01,284.62,2.658250676284943,2.658250676284943,5.651154957255514,0.02623533102503739,-6.309137604758048,4.610854153549176,3.001524770872439,10,10,0.5726934157824451,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-11-01,286.25,0.5726934157824451,0.5726934157824451,5.65686555486845,0.005710597612935686,2.658250676284943,4.692604107619692,3.1800272322751453,11,11,0.6917030567685654,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2024-12-01,284.27,-0.6917030567685654,0.6917030567685654,5.64992449075352,-0.006941064114929674,0.5726934157824451,1.691667694920866,1.3075490496119846,12,12,0.14071129559926623,FALSE,TRUE,FALSE,FALSE,FALSE,train
108,Lentils,360,Ampara,Eastern,Ampara,2025-01-01,284.67,0.14071129559926623,0.14071129559926623,5.6513306146537765,0.0014061239002565173,-0.6917030567685654,0.6426793713282631,0.4683692560500923,1,1,1.3489303403941517,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,360,Ampara,Eastern,Ampara,2025-02-01,280.83,-1.3489303403941517,1.3489303403941517,5.637749504051763,-0.013581110602013169,0.14071129559926623,0.7465357281085045,0.7271148975873277,2,2,2.254032688815292,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,360,Ampara,Eastern,Ampara,2025-03-01,274.5,-2.254032688815292,2.254032688815292,5.614951260949585,-0.02279824310217826,-1.3489303403941517,1.209203678438302,1.2478914416029032,3,3,1.0309653916211234,FALSE,TRUE,FALSE,FALSE,FALSE,validation
108,Lentils,360,Ampara,Eastern,Ampara,2025-04-01,271.67,-1.0309653916211234,1.0309653916211234,5.604588094436128,-0.010363166513457145,-2.254032688815292,0.6345872127127925,1.5446428069435223,4,4,2.0723672102182777,FALSE,TRUE,FALSE,FALSE,FALSE,test
